ccn,hospital_name,created,status,measure_from_date,measure_to_date,m_1a,m_1b,m_1c,m_2a,m_2b,m_2c,m_3a,m_3b,m_3c,m_4
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-05-04 17:16:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-05-04 17:15:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2022-05-04 16:11:00,Measures Submitted,2022-04-01,2022-04-30,2,0,0,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2022-05-04 15:30:00,Measures Submitted,2022-04-01,2022-04-30,9,8,5,0,0,0,1,1,1,Yes
50025,UC San Diego Health,2022-05-04 15:06:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-05-03 15:43:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
440039,Vanderbilt University Medical Center,2022-05-03 15:12:00,Measures Submitted,2022-04-01,2022-04-30,7,1,1,0,0,0,0,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2022-05-02 22:24:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2022-05-02 15:45:00,Measures Submitted,2022-04-01,2022-04-30,8,0,0,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-05-02 15:36:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-05-02 15:35:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-05-02 15:35:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-05-02 15:34:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-05-02 14:06:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-05-02 13:59:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-05-02 10:30:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-05-02 10:30:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-05-02 10:29:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-05-02 10:29:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-05-02 08:00:00,Measures Submitted,2022-04-01,2022-04-30,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-04-11 10:14:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2022-04-08 14:37:00,Measures Submitted,2022-03-01,2022-03-31,1,0,0,0,0,0,0,0,0,Yes
240106,Regions Hospital,2022-04-08 12:48:00,Measures Submitted,2022-03-01,2022-03-31,2,0,0,0,0,0,0,0,0,Yes
440063,Johnson City Medical Center,2022-04-08 09:38:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-04-08 09:37:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-04-08 09:37:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-04-08 09:36:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2022-04-08 09:25:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-04-08 09:25:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-04-08 09:24:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-04-08 09:23:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-04-08 09:10:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-04-08 09:07:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-04-08 09:06:00,Measures Submitted,2022-03-01,2022-03-31,7,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2022-04-07 17:12:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
240053,Methodist Hospital,2022-04-07 13:31:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-04-07 10:17:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2022-04-06 18:10:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-04-06 18:09:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,Yes
220110,Brigham and Women's Hospital,2022-04-06 17:44:00,Measures Submitted,2022-03-01,2022-03-31,29,18,11,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-04-06 14:34:00,Measures Submitted,2022-03-01,2022-03-31,4,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-04-06 13:46:00,Measures Submitted,2022-03-01,2022-03-31,2,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-04-06 13:42:00,Measures Submitted,2022-03-01,2022-03-31,11,8,1,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-04-06 13:39:00,Measures Submitted,2022-03-01,2022-03-31,3,4,2,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-04-06 13:35:00,Measures Submitted,2022-03-01,2022-03-31,1,0,0,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-04-06 13:32:00,Measures Submitted,2022-03-01,2022-03-31,4,3,1,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-04-06 13:28:00,Measures Submitted,2022-03-01,2022-03-31,9,7,0,0,0,0,3,0,0,Yes
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-04-06 13:27:00,Measures Submitted,2022-03-01,2022-03-31,1,7,1,0,0,0,0,3,0,Yes
340001,Atrium Health Cabarrus,2022-04-06 13:25:00,Measures Submitted,2022-03-01,2022-03-31,9,4,3,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-04-06 13:21:00,Measures Submitted,2022-03-01,2022-03-31,4,1,1,0,0,0,1,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-04-06 11:06:00,Measures Submitted,2022-03-01,2022-03-31,3,3,0,0,0,0,0,1,0,Yes
220071,Massachusetts General Hospital,2022-04-06 10:55:00,Measures Submitted,2022-03-01,2022-03-31,10,3,0,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-04-06 09:26:00,Measures Submitted,2022-03-01,2022-03-31,2,0,0,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2022-04-05 19:21:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-04-05 18:09:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-04-05 15:24:00,Measures Submitted,2022-03-01,2022-03-31,24,5,5,0,0,0,0,0,2,Yes
100151,Mayo Clinic Florida,2022-04-05 14:59:00,Measures Submitted,2022-03-01,2022-03-31,29,0,0,0,0,0,2,0,0,Yes
420078,Greenville Memorial Hospital,2022-04-05 12:53:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-04-04 13:54:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-04-04 11:35:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2022-04-01 17:30:00,Measures Submitted,2022-03-01,2022-03-31,7,0,0,0,0,0,0,3,0,Yes
440039,Vanderbilt University Medical Center,2022-04-01 13:43:00,Measures Submitted,2022-03-01,2022-03-31,7,2,2,0,0,0,2,0,0,Yes
390048,Geisinger Lewistown Hospital,2022-04-01 09:11:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-04-01 09:10:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-04-01 09:09:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-04-01 09:04:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-04-01 08:01:00,Measures Submitted,2022-03-01,2022-03-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-03-30 12:45:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-03-09 09:56:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-03-09 09:56:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-03-09 09:55:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-03-09 09:55:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-03-09 09:54:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-03-09 09:54:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-03-09 09:52:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-03-09 09:52:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-03-08 00:10:00,Measures Submitted,2022-02-01,2022-02-28,3,1,0,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-03-08 00:01:00,Measures Submitted,2022-02-01,2022-02-28,3,1,1,0,0,0,0,0,0,Yes
50025,UC San Diego Health,2022-03-07 18:00:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
340173,WakeMed Health and Hospitals- Cary,2022-03-07 13:00:00,Measures Submitted,2022-02-01,2022-02-28,1,0,0,0,0,0,0,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-03-07 08:07:00,Measures Submitted,2022-02-01,2022-02-28,16,3,2,0,0,0,0,0,0,Yes
100151,Mayo Clinic Florida,2022-03-07 08:05:00,Measures Submitted,2022-02-01,2022-02-28,33,1,1,0,0,0,2,0,0,Yes
220110,Brigham and Women's Hospital,2022-03-06 12:22:00,Measures Submitted,2022-02-01,2022-02-28,10,9,3,0,0,0,1,0,0,Yes
330024,Mount Sinai Hospital,2022-03-04 15:31:00,Measures Submitted,2022-02-01,2022-02-28,2,0,0,0,0,0,1,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-03-04 14:24:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-03-04 14:23:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-03-04 11:08:00,Measures Submitted,2022-02-01,2022-02-28,6,3,3,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-03-04 11:04:00,Measures Submitted,2022-02-01,2022-02-28,5,3,0,1,0,0,1,0,0,Yes
340166,Atrium Health University,2022-03-04 11:01:00,Measures Submitted,2022-02-01,2022-02-28,5,3,1,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-03-04 10:59:00,Measures Submitted,2022-02-01,2022-02-28,5,0,0,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-03-04 10:56:00,Measures Submitted,2022-02-01,2022-02-28,2,0,0,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-03-04 10:54:00,Measures Submitted,2022-02-01,2022-02-28,8,1,0,1,0,0,3,0,0,Yes
340001,Atrium Health Cabarrus,2022-03-04 10:45:00,Measures Submitted,2022-02-01,2022-02-28,13,7,1,0,0,0,0,0,0,Yes
240106,Regions Hospital,2022-03-04 08:21:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
340069,WakeMed Health and Hospitals- Raleigh,2022-03-03 16:31:00,Measures Submitted,2022-02-01,2022-02-28,4,1,1,1,0,0,0,0,0,Yes
330169,Mount Sinai Beth Israel Hospital,2022-03-03 14:59:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-03-03 14:58:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-03-03 11:16:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-03-02 16:48:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-03-02 16:45:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2022-03-02 16:03:00,Measures Submitted,2022-02-01,2022-02-28,2,0,0,0,0,0,0,0,0,Yes
440039,Vanderbilt University Medical Center,2022-03-02 15:03:00,Measures Submitted,2022-02-01,2022-02-28,7,1,1,0,0,0,1,0,0,Yes
220071,Massachusetts General Hospital,2022-03-02 09:39:00,Measures Submitted,2022-02-01,2022-02-28,3,1,0,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-03-01 17:31:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-03-01 17:30:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-03-01 17:30:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-03-01 17:29:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2022-03-01 14:36:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-03-01 13:45:00,Measures Submitted,2022-02-01,2022-02-28,1,0,0,0,0,0,0,0,0,Yes
440082,Saint Thomas West Hospital,2022-03-01 13:23:00,Measures Submitted,2022-02-01,2022-02-28,7,0,0,0,0,0,0,0,0,Yes
390048,Geisinger Lewistown Hospital,2022-03-01 12:57:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-03-01 12:56:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-03-01 12:56:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-03-01 12:54:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-03-01 09:38:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-03-01 09:05:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-03-01 08:49:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-03-01 08:36:00,Measures Submitted,2022-02-01,2022-02-28,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2022-02-21 11:56:00,Measures Submitted,2022-01-01,2022-01-31,1,0,0,0,0,0,0,0,0,Yes
50503,Scripps Memorial Hospital Encinitas,2022-02-09 14:05:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-02-08 14:43:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2022-02-07 15:42:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-02-07 15:41:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-02-07 14:42:00,Measures Submitted,2022-01-01,2022-01-31,5,3,2,0,0,0,0,0,0,Yes
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-02-07 14:40:00,Measures Submitted,2022-01-01,2022-01-31,2,4,0,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-02-07 14:26:00,Measures Submitted,2022-01-01,2022-01-31,3,0,0,0,0,0,0,0,0,Yes
100151,Mayo Clinic Florida,2022-02-06 13:18:00,Measures Submitted,2022-01-01,2022-01-31,35,3,3,0,0,0,3,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-02-06 13:16:00,Measures Submitted,2022-01-01,2022-01-31,14,2,2,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2022-02-05 06:54:00,Measures Submitted,2022-01-01,2022-01-31,4,0,0,0,0,0,0,0,0,Yes
440039,Vanderbilt University Medical Center,2022-02-04 16:45:00,Measures Submitted,2022-01-01,2022-01-31,6,1,1,0,0,0,1,0,0,Yes
220110,Brigham and Women's Hospital,2022-02-04 16:32:00,Measures Submitted,2022-01-01,2022-01-31,5,4,2,0,0,0,1,1,1,Yes
340145,Atrium Health Lincoln,2022-02-04 15:44:00,Measures Submitted,2022-01-01,2022-01-31,4,3,2,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-02-04 15:41:00,Measures Submitted,2022-01-01,2022-01-31,13,4,1,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-02-04 15:37:00,Measures Submitted,2022-01-01,2022-01-31,4,6,2,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-02-04 15:33:00,Measures Submitted,2022-01-01,2022-01-31,4,4,0,0,0,0,1,0,0,Yes
340098,Atrium Health Pineville,2022-02-04 15:29:00,Measures Submitted,2022-01-01,2022-01-31,4,1,1,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-02-04 15:26:00,Measures Submitted,2022-01-01,2022-01-31,15,13,3,0,0,0,2,1,0,Yes
340001,Atrium Health Cabarrus,2022-02-04 15:23:00,Measures Submitted,2022-01-01,2022-01-31,6,3,1,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-02-04 14:46:00,Measures Submitted,2022-01-01,2022-01-31,6,2,2,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-02-04 14:21:00,Measures Submitted,2022-01-01,2022-01-31,2,0,0,0,0,0,0,0,0,Yes
50025,UC San Diego Health,2022-02-03 19:10:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-02-02 18:39:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
460009,University of Utah Health and Huntsman Cancer Institute,2022-02-02 15:51:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-02-02 08:55:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-02-02 08:54:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-02-02 08:51:00,Measures Submitted,2022-01-01,2022-01-31,3,0,0,0,0,0,0,0,0,Yes
490007,Sentara Norfolk General Hospital,2022-02-01 15:08:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-02-01 14:02:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-02-01 13:48:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
440082,Saint Thomas West Hospital,2022-02-01 13:44:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2022-02-01 11:45:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-02-01 11:14:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-02-01 10:08:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2022-02-01 09:52:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-02-01 09:51:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-02-01 09:50:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-02-01 09:49:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-02-01 08:51:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-02-01 08:44:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-02-01 08:44:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-02-01 08:43:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-02-01 08:42:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-02-01 08:02:00,Measures Submitted,2022-01-01,2022-01-31,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-01-21 13:12:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-01-11 14:39:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-01-10 13:58:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-01-10 13:57:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-01-10 13:56:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-01-10 13:55:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2022-01-10 09:06:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-01-07 15:37:00,Measures Submitted,2021-12-01,2021-12-31,5,2,0,0,0,0,0,0,0,Yes
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-01-07 15:36:00,Measures Submitted,2021-12-01,2021-12-31,3,5,1,0,0,0,0,0,0,Yes
50301,Adventist Health Ukiah Valley,2022-01-07 15:03:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
440039,Vanderbilt University Medical Center,2022-01-07 13:46:00,Measures Submitted,2021-12-01,2021-12-31,7,1,1,0,0,0,1,0,0,Yes
330394,United Health Services Hospitals,2022-01-07 12:19:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
340113,Carolinas Medical Center,2022-01-07 12:18:00,Measures Submitted,2021-12-01,2021-12-31,9,3,0,1,0,0,3,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-01-07 10:27:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-01-07 10:26:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,Yes
240106,Regions Hospital,2022-01-07 08:23:00,Measures Submitted,2021-12-01,2021-12-31,0,0,0,0,0,0,0,0,0,No
220110,Brigham and Women's Hospital,2022-01-06 17:44:00,Measures Submitted,2021-12-01,2021-12-31,10,8,3,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-01-06 12:49:00,Measures Submitted,2021-12-01,2021-12-31,2,0,0,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-01-06 12:35:00,Measures Submitted,2021-12-01,2021-12-31,3,0,0,0,0,0,0,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-01-06 12:26:00,Measures Submitted,2021-12-01,2021-12-31,0,1,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-01-06 11:05:00,Measures Submitted,2021-12-01,2021-12-31,2,3,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-01-06 11:02:00,Measures Submitted,2021-12-01,2021-12-31,3,5,0,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-01-06 10:59:00,Measures Submitted,2021-12-01,2021-12-31,6,1,0,0,0,0,2,0,0,Yes
340130,Atrium Health Union,2022-01-06 10:57:00,Measures Submitted,2021-12-01,2021-12-31,7,1,1,0,0,0,1,0,0,Yes
340098,Atrium Health Pineville,2022-01-06 10:54:00,Measures Submitted,2021-12-01,2021-12-31,2,0,0,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2022-01-06 10:51:00,Measures Submitted,2021-12-01,2021-12-31,13,2,2,1,0,0,4,0,0,Yes
100151,Mayo Clinic Florida,2022-01-06 09:51:00,Measures Submitted,2021-12-01,2021-12-31,44,2,2,0,0,0,10,1,1,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-01-05 10:56:00,Measures Submitted,2021-12-01,2021-12-31,18,1,1,0,0,0,1,0,0,Yes
